run_id,planner,objective,initial_cost,cost,time,path,validity_time,setup_time,solve_time
0,rrtstar,PathLength,5.110649451266236,5.110649451266236,14.427582502365112,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.6205890703254924, 0.007939503028287595, 0.053963353078373105, -1.8409963757292904, 0.45588295683020985, 1.8584248216330526, -1.1940013114761503], [0.6119984818846476, 0.035195980282776616, 0.07374537680678651, -1.7383915292444607, 0.48051423274271, 1.7779757169836818, -0.9743712950472385], [0.6034078934438029, 0.06245245753726563, 0.09352740053519991, -1.635786682759631, 0.5051455086552101, 1.6975266123343111, -0.7547412786183267], [0.594817305002958, 0.08970893479175465, 0.11330942426361333, -1.5331818362748013, 0.5297767845677102, 1.6170775076849406, -0.5351112621894147], [0.5862267165621133, 0.11696541204624367, 0.1330914479920267, -1.4305769897899716, 0.5544080604802103, 1.5366284030355701, -0.31548124576050296], [0.5776361281212686, 0.14422188930073268, 0.15287347172044013, -1.327972143305142, 0.5790393363927104, 1.4561792983861994, -0.09585122933159118], [0.5690455396804238, 0.1714783665552217, 0.1726554954488535, -1.2253672968203122, 0.6036706123052106, 1.3757301937368287, 0.1237787870973206], [0.5604549512395791, 0.19873484380971074, 0.19243751917726698, -1.1227624503354825, 0.6283018882177107, 1.2952810890874582, 0.3434088035262328], [0.5518643627987343, 0.22599132106419975, 0.21221954290568035, -1.0201576038506528, 0.6529331641302107, 1.2148319844380877, 0.5630388199551446], [0.5432737743578896, 0.25324779831868877, 0.23200156663409377, -0.9175527573658231, 0.6775644400427109, 1.134382879788717, 0.7826688363840564], [0.5607790556714467, 0.27103537409951123, 0.2966611031298182, -1.0787903983901086, 0.53740581831213, 1.295375797317253, 0.8286140677800004], [0.5782843369850038, 0.2888229498803337, 0.3613206396255426, -1.2400280394143939, 0.39724719658154894, 1.4563687148457891, 0.8745592991759443], [0.5957896182985609, 0.3066105256611562, 0.42598017612126704, -1.4012656804386792, 0.257088574850968, 1.6173616323743252, 0.9205045305718883], [0.613294899612118, 0.32439810144197867, 0.49063971261699146, -1.5625033214629647, 0.11692995312038701, 1.7783545499028612, 0.9664497619678323], [0.6308001809256752, 0.34218567722280113, 0.5552992491127159, -1.7237409624872502, -0.023228668610194014, 1.9393474674313977, 1.0123949933637764], [0.6483054622392324, 0.3599732530036236, 0.6199587856084403, -1.8849786035115355, -0.16338729034077493, 2.1003403849599334, 1.0583402247597202], [0.6658107435527895, 0.37776082878444606, 0.6846183221041647, -2.046216244535821, -0.30354591207135595, 2.26133330248847, 1.1042854561556643], [0.6833160248663466, 0.3955484045652685, 0.7492778585998892, -2.2074538855601062, -0.44370453380193686, 2.4223262200170055, 1.1502306875516082], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",1364.6192872524261,9.074697732925415,149.8310935497284
1,rrtstar,PathLength,5.1579764667099415,5.1579764667099415,26.026793003082275,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.5333347044785, -0.1104811078680844, 0.19202943875001882, -1.8995193029726916, 0.40604380936849305, 2.0130099968503665, -1.2849304750019515], [0.43748975019066283, -0.20164524150996738, 0.349877548150078, -1.855437383731263, 0.38083593781927627, 2.0871460674183098, -1.1562296220988406], [0.3416447959028257, -0.2928093751518503, 0.5077256575501371, -1.8113554644898344, 0.3556280662700595, 2.1612821379862535, -1.0275287691957298], [0.24579984161498858, -0.3839735087937333, 0.6655737669501962, -1.7672735452484059, 0.3304201947208428, 2.2354182085541967, -0.898827916292619], [0.14995488732715145, -0.47513764243561624, 0.8234218763502553, -1.7231916260069773, 0.30521232317162605, 2.30955427912214, -0.7701270633895082], [0.05410993303931433, -0.5663017760774991, 0.9812699857503144, -1.6791097067655487, 0.2800044516224093, 2.3836903496900836, -0.6414262104863974], [-0.0417350212485228, -0.657465909719382, 1.1391180951503737, -1.6350277875241201, 0.2547965800731925, 2.457826420258027, -0.5127253575832866], [-0.13757997553635992, -0.7486300433612652, 1.2969662045504329, -1.5909458682826914, 0.22958870852397578, 2.53196249082597, -0.3840245046801758], [-0.23342492982419705, -0.8397941770031481, 1.454814313950492, -1.5468639490412628, 0.20438083697475903, 2.606098561393914, -0.25532365177706495], [-0.3292698841120342, -0.930958310645031, 1.612662423350551, -1.5027820297998342, 0.17917296542554229, 2.680234631961857, -0.1266227988739541], [-0.21481530741292998, -0.7815922783126841, 1.5239151979888914, -1.5989941961092295, 0.09439117420798004, 2.669466243693378, 0.02035483643954658], [-0.10036073071382579, -0.6322262459803372, 1.4351679726272317, -1.6952063624186247, 0.009609382990417803, 2.658697855424898, 0.16733247175304727], [0.014093845985278408, -0.48286021364799037, 1.3464207472655718, -1.79141852872802, -0.07517240822714444, 2.647929467156419, 0.314310107066548], [0.1285484226843826, -0.33349418131564346, 1.2576735219039121, -1.8876306950374153, -0.15995419944470668, 2.637161078887939, 0.46128774238004866], [0.2430029993834869, -0.18412814898329655, 1.1689262965422524, -1.9838428613468106, -0.24473599066226892, 2.62639269061946, 0.6082653776935495], [0.357457576082591, -0.03476211665094975, 1.0801790711805928, -2.080055027656206, -0.32951778187983116, 2.61562430235098, 0.7552430130070501], [0.4719121527816953, 0.11460391568139716, 0.9914318458189331, -2.176267193965601, -0.4142995730973934, 2.604855914082501, 0.9022206483205508], [0.5863667294807994, 0.26396994801374407, 0.9026846204572734, -2.272479360274996, -0.49908136431495564, 2.5940875258140212, 1.0491982836340514], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",1394.7229797840118,9.455485820770264,153.57227206230164
2,rrtstar,PathLength,4.882698921695195,4.882698921695195,18.08135747909546,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.7524305944334063, -0.0441144876674787, 0.04885930649342498, -1.9442516309735343, 0.2867621404210322, 2.02586283430597, -1.3089942440600444], [0.8756815301004757, -0.06891200110875598, 0.06353728363689026, -1.9449020397329486, 0.1422725999243547, 2.1128517423295174, -1.2043571602150265], [0.9989324657675449, -0.09370951455003323, 0.07821526078035554, -1.9455524484923628, -0.002216940572322801, 2.1998406503530643, -1.0997200763700088], [1.1221834014346141, -0.11850702799131052, 0.09289323792382084, -1.946202857251777, -0.14670648106900036, 2.2868295583766116, -0.9950829925249909], [1.2454343371016834, -0.14330454143258778, 0.10757121506728612, -1.9468532660111912, -0.29119602156567786, 2.3738184664001585, -0.8904459086799731], [1.3686852727687526, -0.16810205487386504, 0.1222491922107514, -1.9475036747706056, -0.43568556206235537, 2.460807374423706, -0.7858088248349553], [1.4919362084358219, -0.19289956831514232, 0.13692716935421667, -1.9481540835300197, -0.5801751025590329, 2.547796282447253, -0.6811717409899374], [1.6151871441028913, -0.2176970817564196, 0.15160514649768198, -1.948804492289434, -0.7246646430557104, 2.6347851904708, -0.5765346571449195], [1.7384380797699608, -0.2424945951976969, 0.16628312364114728, -1.9494549010488482, -0.8691541835523879, 2.7217740984943473, -0.47189757329990156], [1.86168901543703, -0.2672921086389741, 0.18096110078461253, -1.9501053098082626, -1.0136437240490654, 2.808763006517894, -0.3672604894548839], [1.9849399511040993, -0.2920896220802514, 0.19563907792807783, -1.9507557185676767, -1.158133264545743, 2.8957519145414414, -0.26262340560986597], [1.8244251204885749, -0.2039114217769586, 0.2729263675740198, -2.0029976945697663, -1.0863495009190898, 2.856697817416954, -0.08027349004018869], [1.6639102898730505, -0.1157332214736658, 0.3502136572199618, -2.0552396705718556, -1.0145657372924366, 2.8176437202924665, 0.10207642552948859], [1.5033954592575258, -0.027555021170373006, 0.4275009468659038, -2.107481646573945, -0.9427819736657835, 2.778589623167979, 0.28442634109916587], [1.3428806286420014, 0.06062317913291981, 0.5047882365118457, -2.1597236225760343, -0.8709982100391305, 2.7395355260434915, 0.46677625666884315], [1.182365798026477, 0.14880137943621263, 0.5820755261577877, -2.2119655985781237, -0.7992144464124773, 2.7004814289190042, 0.6491261722385204], [1.0218509674109524, 0.2369795797395054, 0.6593628158037297, -2.264207574580213, -0.7274306827858241, 2.661427331794517, 0.8314760878081977], [0.861336136795428, 0.3251577800427982, 0.7366501054496717, -2.3164495505823024, -0.6556469191591711, 2.6223732346700293, 1.013826003377875], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",1417.1763956546783,9.858905553817749,157.5845959186554
3,rrtstar,PathLength,,,,,1635.2343270778656,10.26053524017334,161.6213595867157
4,rrtstar,PathLength,,,,,1841.6483533382416,10.679629564285278,165.72046828269958
5,rrtstar,PathLength,,,,,2047.1831233501434,11.08317255973816,169.69826126098633
6,rrtstar,PathLength,4.919965902973284,4.919965902973284,72.4891517162323,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.6861999911546264, -0.04600677201253309, 0.193612714679608, -1.8717207860668617, 0.37143628494034386, 1.923315743480249, -1.2837362350747559], [0.7432203235429156, -0.07269656979886474, 0.35304410000925635, -1.7998403499196032, 0.3116208889629779, 1.9077575606780752, -1.1538411422444494], [0.8002406559312049, -0.0993863675851964, 0.5124754853389045, -1.7279599137723447, 0.25180549298561206, 1.8921993778759012, -1.023946049414143], [0.8572609883194942, -0.12607616537152808, 0.6719068706685529, -1.6560794776250862, 0.1919900970082461, 1.8766411950737272, -0.8940509565838366], [0.9142813207077833, -0.15276596315785973, 0.8313382559982012, -1.5841990414778278, 0.1321747010308802, 1.8610830122715534, -0.7641558637535302], [0.9713016530960725, -0.17945576094419138, 0.9907696413278494, -1.5123186053305693, 0.07235930505351429, 1.8455248294693793, -0.6342607709232239], [1.028321985484362, -0.20614555873052307, 1.150201026657498, -1.4404381691833108, 0.01254390907614833, 1.8299666466672055, -0.5043656780929173], [1.0853423178726511, -0.23283535651685472, 1.3096324119871463, -1.368557733036052, -0.047271486901217574, 1.8144084638650315, -0.3744705852626109], [1.1423626502609405, -0.2595251543031864, 1.4690637973167946, -1.2966772968887936, -0.10708688287858353, 1.7988502810628575, -0.24457549243230448], [1.1993829826492295, -0.286214952089518, 1.6284951826464429, -1.2247968607415352, -0.16690227885594938, 1.7832920982606837, -0.11468039960199805], [1.256403315037519, -0.3129047498758497, 1.7879265679760912, -1.1529164245942767, -0.22671767483331529, 1.7677339154585097, 0.015214693228308374], [1.186955563930317, -0.22212465859810712, 1.6661779213660315, -1.304888312343041, -0.2713608599207156, 1.8696820682193886, 0.16283484644321386], [1.117507812823115, -0.13134456732036454, 1.5444292747559718, -1.4568602000918054, -0.31600404500811596, 1.9716302209802676, 0.31045499965811935], [1.0480600617159133, -0.04056447604262192, 1.4226806281459121, -1.60883208784057, -0.36064723009551625, 2.073578373741147, 0.4580751528730248], [0.9786123106087112, 0.050215615235120636, 1.3009319815358524, -1.7608039755893343, -0.4052904151829166, 2.1755265265020256, 0.6056953060879303], [0.9091645595015094, 0.1409957065128632, 1.1791833349257925, -1.9127758633380987, -0.4499336002703169, 2.277474679262905, 0.7533154593028358], [0.8397168083943075, 0.23177579779060586, 1.057434688315733, -2.064747751086863, -0.4945767853577172, 2.379422832023784, 0.9009356125177412], [0.7702690572871056, 0.3225558890683484, 0.9356860417056733, -2.2167196388356274, -0.5392199704451175, 2.481370984784663, 1.0485557657326467], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",2124.215414047241,11.478843212127686,173.92217707633972
7,rrtstar,PathLength,4.598889218185218,4.598889218185218,75.64839720726013,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.6609039705681449, -0.022620523663922282, 0.08981413868540256, -1.9012841237973817, 0.49078341206909004, 1.9778692794857147, -1.202806670117044], [0.6926282823699528, -0.025924073101643137, 0.1454469480208454, -1.8589670253806434, 0.5503151432204703, 2.016864632689006, -0.9919820123290253], [0.7243525941717606, -0.029227622539363993, 0.20107975735628825, -1.816649926963905, 0.6098468743718506, 2.055859985892298, -0.7811573545410069], [0.7560769059735684, -0.032531171977084855, 0.2567125666917311, -1.7743328285471665, 0.6693786055232309, 2.0948553390955897, -0.5703326967529884], [0.7878012177753762, -0.035834721414805704, 0.31234537602717394, -1.7320157301304282, 0.728910336674611, 2.133850692298881, -0.35950803896496986], [0.8195255295771839, -0.039138270852526566, 0.3679781853626168, -1.6896986317136897, 0.7884420678259914, 2.1728460455021725, -0.14868338117695146], [0.8512498413789918, -0.042441820290247415, 0.4236109946980597, -1.6473815332969513, 0.8479737989773717, 2.2118413987054644, 0.06214127661106694], [0.8829741531807996, -0.04574536972796828, 0.47924380403350253, -1.605064434880213, 0.907505530128752, 2.250836751908756, 0.27296593439908556], [0.9146984649826075, -0.04904891916568913, 0.5348766133689453, -1.5627473364634745, 0.9670372612801321, 2.2898321051120476, 0.4837905921871042], [0.9464227767844153, -0.05235246860340999, 0.5905094227043881, -1.5204302380467363, 1.0265689924315125, 2.328827458315339, 0.6946152499751226], [0.9781470885862231, -0.05565601804113084, 0.646142232039831, -1.4781131396299978, 1.0861007235828928, 2.367822811518631, 0.905439907763141], [0.9434813657854332, 0.0029679817572718925, 0.6671166274218039, -1.589435437999297, 0.8773552386934664, 2.394759852271995, 0.9417819091611924], [0.9088156429846432, 0.06159198155567463, 0.6880910228037767, -1.7007577363685962, 0.6686097538040401, 2.4216968930253584, 0.9781239105592439], [0.8741499201838533, 0.12021598135407735, 0.7090654181857494, -1.8120800347378956, 0.45986426891461374, 2.4486339337787224, 1.0144659119572952], [0.8394841973830633, 0.1788399811524801, 0.7300398135677223, -1.9234023331071948, 0.2511187840251874, 2.4755709745320864, 1.0508079133553467], [0.8048184745822735, 0.23746398095088284, 0.7510142089496952, -2.034724631476494, 0.042373299135761044, 2.5025080152854504, 1.087149914753398], [0.7701527517814836, 0.29608798074928555, 0.7719886043316679, -2.1460469298457934, -0.1663721857536653, 2.5294450560388144, 1.1234919161514494], [0.7354870289806936, 0.3547119805476883, 0.7929629997136407, -2.257369228215093, -0.37511767064309165, 2.556382096792178, 1.1598339175495007], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",2204.4371299743652,11.893615245819092,178.15785908699036
8,rrtstar,PathLength,10.219809428428986,10.219809428428986,49.35052037239075,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.3286732529905018, -0.010815987154021255, 0.24016898022682948, -1.923929598916709, 0.582680402532739, 1.8322742246236212, -1.0962684593646985], [0.028166847214666557, -0.0023150000818410836, 0.44615663110369924, -1.9042579756192977, 0.7341091241477684, 1.7256745229648196, -0.7789055908243349], [-0.27233955856116854, 0.0061859869903390895, 0.6521442819805688, -1.8845863523218866, 0.8855378457627976, 1.6190748213060178, -0.4615427222839713], [-0.572845964337004, 0.014686974062519259, 0.8581319328574387, -1.8649147290244754, 1.036966567377827, 1.512475119647216, -0.14417985374360742], [-0.8733523701128391, 0.023187961134699432, 1.0641195837343085, -1.8452431057270642, 1.1883952889928562, 1.4058754179884143, 0.17318301479675613], [-0.5790428140814128, -0.2618548750169633, 1.1137194461543407, -1.9282849868982097, 1.1489147788842002, 1.3985603485573634, 0.4479554070145169], [-0.2847332580499864, -0.5468977111686261, 1.1633193085743727, -2.011326868069355, 1.1094342687755445, 1.3912452791263126, 0.7227277992322777], [0.009576297981439774, -0.8319405473202889, 1.212919170994405, -2.0943687492405005, 1.0699537586668886, 1.3839302096952615, 0.9975001914500384], [0.3038858540128663, -1.1169833834719516, 1.2625190334144372, -2.177410630411646, 1.0304732485582329, 1.3766151402642106, 1.2722725836677993], [0.5981954100442923, -1.4020262196236144, 1.3121188958344692, -2.2604525115827916, 0.9909927384495769, 1.3693000708331597, 1.54704497588556], [0.7011751308354461, -1.22989806944119, 1.4945379630205107, -1.9613241594316753, 0.7641665610098508, 1.4807884982374242, 1.3671372496056056], [0.8041548516265999, -1.057769919258766, 1.676957030206552, -1.662195807280559, 0.5373403835701247, 1.5922769256416887, 1.1872295233256511], [0.9071345724177537, -0.8856417690763417, 1.8593760973925932, -1.363067455129443, 0.3105142061303987, 1.7037653530459531, 1.0073217970456967], [1.0101142932089076, -0.7135136188939174, 2.0417951645786347, -1.0639391029783265, 0.08368802869067249, 1.8152537804502178, 0.8274140707657422], [1.1130940140000614, -0.5413854687114932, 2.2242142317646763, -0.7648107508272104, -0.1431381487490535, 1.9267422078544822, 0.6475063444857878], [1.010025837045022, -0.30270510644709714, 1.8716450225974106, -1.1657809447665057, -0.25331940044491963, 2.0908864402772473, 0.784673738101229], [0.9069576600899825, -0.0640247441827011, 1.519075813430145, -1.566751138705801, -0.3635006521407857, 2.2550306727000122, 0.92184113171667], [0.8038894831349431, 0.17465561808169494, 1.1665066042628793, -1.9677213326450964, -0.47368190383665176, 2.419174905122777, 1.059008525332111], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",2258.0232968330383,12.323116064071655,182.03617906570435
9,rrtstar,PathLength,,,,,2468.26464676857,12.729782342910767,185.91153001785278
0,rrtstar,PathLength,4.780866729669967,4.780866729669967,186.09917187690735,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.49559885230796225, 0.032152958947991125, 0.1642501675430289, -1.9140267709053425, 0.3928268772812869, 2.020550455776009, -1.3125860244473038], [0.3620180458495874, 0.08362289212218368, 0.29431900573609815, -1.8844523195965648, 0.354402073644864, 2.1022269852695947, -1.211540720989545], [0.22843723939121263, 0.1350928252963762, 0.4243878439291674, -1.8548778682877871, 0.3159772700084411, 2.1839035147631805, -1.1104954175317865], [0.09485643293283774, 0.18656275847056877, 0.5544566821222365, -1.8253034169790094, 0.27755246637201825, 2.265580044256766, -1.0094501140740277], [-0.03872437352553704, 0.23803269164476132, 0.6845255203153058, -1.7957289656702318, 0.23912766273559535, 2.3472565737503523, -0.9084048106162692], [-0.17230517998391182, 0.28950262481895384, 0.814594358508375, -1.7661545143614539, 0.2007028590991725, 2.428933103243938, -0.8073595071585106], [-0.3058859864422866, 0.3409725579931464, 0.9446631967014442, -1.7365800630526762, 0.1622780554627496, 2.510609632737524, -0.706314203700752], [-0.4394667929006616, 0.392442491167339, 1.0747320348945135, -1.7070056117438985, 0.12385325182632667, 2.59228616223111, -0.6052689002429933], [-0.5730475993590364, 0.44391242434153155, 1.2048008730875828, -1.6774311604351209, 0.0854284481899038, 2.6739626917246957, -0.5042235967852348], [-0.706628405817411, 0.4953823575157241, 1.334869711280652, -1.6478567091263432, 0.04700364455348094, 2.7556392212182814, -0.4031782933274761], [-0.5502451044843761, 0.4862660933857649, 1.2769883428156477, -1.727949466621682, -0.023092666567185588, 2.736492545254644, -0.22547226974136186], [-0.39386180315134117, 0.4771498292558057, 1.2191069743506435, -1.8080422241170206, -0.09318897768785211, 2.717345869291006, -0.047766246155247605], [-0.2374785018183062, 0.46803356512584643, 1.1612256058856392, -1.8881349816123594, -0.16328528880851867, 2.698199193327368, 0.1299397774308666], [-0.0810952004852713, 0.4589173009958872, 1.103344237420635, -1.968227739107698, -0.23338159992918517, 2.6790525173637305, 0.3076458010169809], [0.07528810084776383, 0.449801036865928, 1.0454628689556307, -2.048320496603037, -0.3034779110498518, 2.659905841400093, 0.4853518246030952], [0.23167140218079862, 0.44068477273596873, 0.9875815004906264, -2.1284132540983753, -0.3735742221705183, 2.6407591654364553, 0.6630578481892093], [0.38805470351383375, 0.4315685086060095, 0.9297001320256222, -2.2085060115937143, -0.44367053329118483, 2.621612489472817, 0.8407638717753239], [0.5444380048468684, 0.4224522444760503, 0.8718187635606178, -2.2885987690890532, -0.5137668444118513, 2.6024658135091796, 1.018469895361438], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",191.08783984184265,0.6284732818603516,4.561366081237793
1,rrtstar,PathLength,,,,,404.8051116466522,1.0471758842468262,8.81092882156372
2,rrtstar,PathLength,,,,,618.8265073299408,1.443744421005249,12.74999213218689
3,rrtstar,PathLength,10.468931690684949,10.468931690684949,80.9896399974823,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.5334518053510277, 0.06615079309834959, 0.16845420106124898, -1.7612176086481426, 0.6830702124140581, 2.046983977222962, -1.0595893917491255], [0.4377239519357183, 0.15161856042290062, 0.30272707277253824, -1.578833995082165, 0.9348887439104063, 2.1550940281635014, -0.7055474555931884], [0.3419960985204089, 0.23708632774745164, 0.43699994448382745, -1.3964503815161877, 1.1867072754067547, 2.2632040791040406, -0.3515055194372516], [0.24626824510509948, 0.32255409507200267, 0.5712728161951167, -1.21406676795021, 1.438525806903103, 2.3713141300445795, 0.0025364167186854303], [0.1505403916897901, 0.4080218623965537, 0.7055456879064059, -1.0316831543842326, 1.6903443383994514, 2.4794241809851187, 0.35657835287462225], [0.20015398228856096, 0.3500497727868488, 0.5946799839756125, -1.2042006203939146, 1.66637523416766, 2.151115075040976, 0.6911982227068059], [0.2497675728873318, 0.29207768317714394, 0.48381428004481897, -1.3767180864035966, 1.6424061299358685, 1.8228059690968332, 1.0258180925389895], [0.29938116348610266, 0.2341055935674391, 0.37294857611402554, -1.5492355524132786, 1.6184370257040772, 1.4944968631526907, 1.360437962371173], [0.34899475408487346, 0.1761335039577342, 0.262082872183232, -1.7217530184229606, 1.5944679214722857, 1.1661877572085477, 1.6950578322033567], [0.3986083446836443, 0.11816141434802935, 0.15121716825243858, -1.8942704844326426, 1.5704988172404943, 0.8378786512644052, 2.0296777020355403], [0.17091228293007338, -0.03550884645344324, 0.3986504140735786, -1.7992833380854139, 1.2564675186121286, 0.9757502633223041, 2.0995171149125103], [-0.056783778823497555, -0.18917910725491582, 0.6460836598947186, -1.7042961917381854, 0.9424362199837628, 1.113621875380203, 2.16935652778948], [-0.2844798405770684, -0.3428493680563883, 0.8935169057158586, -1.6093090453909566, 0.628404921355397, 1.2514934874381018, 2.23919594066645], [-0.5121759023306394, -0.496519628857861, 1.1409501515369986, -1.5143218990437282, 0.3143736227270313, 1.3893650994960007, 2.30903535354342], [-0.7398719640842102, -0.6501898896593334, 1.3883833973581388, -1.4193347526964994, 0.00034232409866552516, 1.5272367115538996, 2.37887476642039], [-0.2794110453696043, -0.31027569051153553, 1.2047843347309886, -1.7227592923365123, -0.1863759714756359, 1.8647719066904145, 2.000871613972671], [0.18104987334500156, 0.029638508636262384, 1.0211852721038384, -2.026183831976525, -0.3730942670499373, 2.2023071018269293, 1.6228684615249525], [0.6415107920596075, 0.36955270778406035, 0.837586209476688, -2.329608371616538, -0.5598125626242387, 2.539842296963444, 1.2448653090772335], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",704.1482644081116,1.8428430557250977,16.7583749294281
4,rrtstar,PathLength,9.632291068436913,9.632291068436913,63.88664150238037,"[[0.6291796587663371, -0.019316974226201426, 0.034181329349959697, -1.9436012222141201, 0.43125168091770977, 1.938873926282423, -1.4136313279050623], [0.3992205149488689, -0.2838278529966225, 0.011185928180537662, -2.0302461118474744, 0.4606833085965633, 1.795210077444417, -1.1511778242144997], [0.16926137113140072, -0.5483387317670435, -0.011809472988884372, -2.116891001480829, 0.4901149362754169, 1.6515462286064113, -0.8887243205239369], [-0.060697772686067464, -0.8128496105374646, -0.034804874158306395, -2.2035358911141834, 0.5195465639542705, 1.5078823797684053, -0.6262708168333743], [-0.29065691650353565, -1.0773604893078856, -0.05780027532772844, -2.290180780747538, 0.548978191633124, 1.3642185309303994, -0.3638173131428115], [-0.5206160603210037, -1.3418713680783068, -0.08079567649715047, -2.3768256703808923, 0.5784098193119775, 1.2205546820923936, -0.10136380945224888], [-0.7022148928624434, -1.0206068469980298, 0.009625952512624644, -2.2432403822943057, 0.4069710271017247, 1.4373650182882933, 0.07068120266700409], [-0.8838137254038831, -0.6993423259177528, 0.10004758152239976, -2.109655094207719, 0.23553223489147196, 1.654175354484193, 0.24272621478625706], [-1.0654125579453226, -0.3780778048374759, 0.19046921053217486, -1.9760698061211321, 0.06409344268121919, 1.8709856906800928, 0.41477122690550994], [-1.2470113904867626, -0.05681328375719885, 0.28089083954195, -1.8424845180345453, -0.10734534952903363, 2.0877960268759925, 0.586816239024763], [-1.428610223028202, 0.26445123732307807, 0.37131246855172506, -1.7088992299479586, -0.27878414173928634, 2.3046063630718923, 0.7588612511440159], [-1.218658603090211, 0.3987673212431504, 0.6072065437542915, -1.634244653253048, -0.30375343960148404, 2.3690204051878494, 0.9999894884899491], [-1.0087069831522197, 0.5330834051632227, 0.8431006189568578, -1.5595900765581374, -0.3287227374636818, 2.433434447303806, 1.241117725835882], [-0.7987553632142285, 0.667399489083295, 1.0789946941594244, -1.4849354998632267, -0.3536920353258795, 2.4978484894197632, 1.4822459631818155], [-0.5888037432762373, 0.8017155730033674, 1.3148887693619906, -1.4102809231683162, -0.3786613331880772, 2.5622625315357204, 1.7233742005277484], [-0.378852123338246, 0.9360316569234397, 1.550782844564557, -1.3356263464734055, -0.40363063105027497, 2.626676573651677, 1.9645024378736817], [-0.16890050340025486, 1.070347740843512, 1.7866769197671235, -1.2609717697784948, -0.42859992891247267, 2.691090615767634, 2.2056306752196146], [0.12100676645979797, 0.8513438206777051, 1.462430411543287, -1.6302116887137936, -0.4803543377858211, 2.6551667896936033, 1.8691457564622604], [0.4109140363198508, 0.632339900511898, 1.1381839033194503, -1.9994516076490927, -0.5321087466591695, 2.619242963619573, 1.5326608377049065], [0.7008213061799037, 0.41333598034609104, 0.8139373950956136, -2.3686915265843917, -0.5838631555325179, 2.583319137545542, 1.1961759189475523]]",772.0166654586792,2.2564613819122314,20.393900156021118
