run_id,planner,objective,initial_cost,cost,path,general_time,validity_time,collisionchecker_time,env_time,setup_time,solve_time
0,informedrrtstar,PathLength,7.016693083272289,3.722582548569889,"[[-0.7838615671634549, 0.4472335144731372, 0.7944090692855821, -2.270440163001225, -0.6470322309609865, 2.3550593813005696, -0.7206836022510221], [-0.7714724704165535, 0.3698906683152348, 0.888511969745616, -2.2054709656847673, -0.5271418582215324, 2.3080197136979557, -0.6984146746152148], [-0.7590833736696522, 0.29254782215733244, 0.9826148702056499, -2.1405017683683094, -0.4072514854820782, 2.2609800460953418, -0.6761457469794074], [-0.7466942769227508, 0.21520497599943006, 1.0767177706656839, -2.0755325710518515, -0.28736111274262405, 2.2139403784927283, -0.6538768193436001], [-0.7343051801758494, 0.13786212984152763, 1.1708206711257176, -2.0105633737353936, -0.16747074000316986, 2.1669007108901144, -0.6316078917077927], [-0.7219160834289482, 0.0605192836836253, 1.2649235715857516, -1.9455941764189355, -0.04758036726371573, 2.1198610432875005, -0.6093389640719855], [-0.7095269866820468, -0.016823562474277076, 1.3590264720457856, -1.8806249791024776, 0.0723100054757384, 2.0728213756848866, -0.5870700364361782], [-0.6971378899351455, -0.09416640863217951, 1.4531293725058196, -1.8156557817860197, 0.19220037821519265, 2.0257817080822726, -0.5648011088003708], [-0.6847487931882441, -0.17150925479008194, 1.5472322729658534, -1.7506865844695616, 0.3120907509546468, 1.978742040479659, -0.5425321811645635], [-0.6723596964413427, -0.24885210094798427, 1.6413351734258874, -1.6857173871531037, 0.431981123694101, 1.931702372877045, -0.5202632535287561], [-0.6599705996944414, -0.3261949471058866, 1.7354380738859212, -1.6207481898366458, 0.551871496433555, 1.8846627052744314, -0.4979943258929488], [-0.64758150294754, -0.403537793263789, 1.8295409743459552, -1.555778992520188, 0.6717618691730094, 1.8376230376718174, -0.47572539825714144], [-0.6719506484144774, -0.398129746607103, 1.9084638471242101, -1.6587837471828708, 0.6453058859545188, 1.93522623529521, -0.3587991868633906], [-0.6963197938814147, -0.392721699950417, 1.9873867199024653, -1.7617885018455537, 0.6188499027360281, 2.0328294329186027, -0.2418729754696397], [-0.7206889393483521, -0.387313653293731, 2.0663095926807205, -1.8647932565082364, 0.5923939195175375, 2.1304326305419954, -0.12494676407588884], [-0.7450580848152895, -0.381905606637045, 2.1452324654589754, -1.9677980111709192, 0.5659379362990469, 2.228035828165388, -0.008020552682137971], [-0.7694272302822269, -0.37649755998035894, 2.2241553382372303, -2.0708027658336023, 0.5394819530805562, 2.325639025788781, 0.10890565871161284], [-0.7937963757491643, -0.37108951332367296, 2.3030782110154853, -2.173807520496285, 0.5130259698620656, 2.4232422234121738, 0.22583187010536376], [-0.8181655212161016, -0.365681466666987, 2.3820010837937406, -2.2768122751589677, 0.486569986643575, 2.5208454210355664, 0.3427580814991147], [-0.842534666683039, -0.36027342001030094, 2.4609239565719956, -2.3798170298216506, 0.46011400342508435, 2.618448618658959, 0.4596842928928655]]",4.372897148132324,7.7484214305877686,7.0974345207214355,0.0,0.2158949375152588,2.056100368499756
1,informedrrtstar,PathLength,6.748674884667297,4.0435202693048025,"[[-0.7838615671634549, 0.4472335144731372, 0.7944090692855821, -2.270440163001225, -0.6470322309609865, 2.3550593813005696, -0.7206836022510221], [-0.858644562801733, 0.46216761084450897, 0.9350251115123159, -2.2440693838120667, -0.5375426843848203, 2.3297859566440504, -0.671847481104108], [-0.9334275584400111, 0.47710170721588074, 1.0756411537390498, -2.2176986046229086, -0.4280531378086543, 2.3045125319875313, -0.6230113599571939], [-1.0082105540782893, 0.4920358035872525, 1.2162571959657837, -2.19132782543375, -0.3185635912324881, 2.279239107331012, -0.5741752388102798], [-1.0829935497165675, 0.5069698999586243, 1.3568732381925175, -2.1649570462445915, -0.209074044656322, 2.2539656826744925, -0.5253391176633657], [-1.1577765453548454, 0.5219039963299961, 1.4974892804192512, -2.138586267055433, -0.09958449808015579, 2.2286922580179733, -0.4765029965164515], [-1.2325595409931236, 0.5368380927013678, 1.6381053226459852, -2.112215487866275, 0.00990504849601026, 2.203418833361454, -0.4276668753695374], [-1.3073425366314018, 0.5517721890727396, 1.7787213648727191, -2.0858447086771164, 0.11939459507217642, 2.178145408704935, -0.37883075422262324], [-1.3821255322696797, 0.5667062854441114, 1.9193374070994529, -2.059473929487958, 0.22888414164834248, 2.152871984048416, -0.3299946330757092], [-1.456908527907958, 0.5816403818154832, 2.0599534493261866, -2.0331031502987997, 0.33837368822450864, 2.1275985593918962, -0.28115851192879504], [-1.531691523546236, 0.5965744781868549, 2.200569491552921, -2.006732371109641, 0.4478632348006749, 2.102325134735377, -0.23232239078188088], [-1.6064745191845142, 0.6115085745582267, 2.3411855337796545, -1.9803615919204827, 0.5573527813768407, 2.077051710078858, -0.18348626963496684], [-1.6812575148227924, 0.6264426709295985, 2.4818015760063883, -1.9539908127313244, 0.6668423279530071, 2.0517782854223388, -0.13465014848805268], [-1.561439965088542, 0.4854832293667557, 2.478819058944332, -2.014823129458514, 0.6373097101633038, 2.1327311901704276, -0.049745228290778654], [-1.4416224153542914, 0.34452378780391296, 2.475836541882276, -2.0756554461857033, 0.6077770923736007, 2.213684094918516, 0.03515969190649537], [-1.321804865620041, 0.20356434624107017, 2.47285402482022, -2.1364877629128927, 0.5782444745838974, 2.2946369996666047, 0.1200646121037694], [-1.2019873158857906, 0.06260490467822744, 2.469871507758164, -2.197320079640082, 0.5487118567941941, 2.375589904414693, 0.20496953230104342], [-1.08216976615154, -0.07835453688461536, 2.466888990696108, -2.258152396367272, 0.5191792390044909, 2.456542809162782, 0.28987445249831745], [-0.9623522164172895, -0.21931397844745815, 2.4639064736340517, -2.318984713094461, 0.48964662121478764, 2.5374957139108703, 0.3747793726955915], [-0.842534666683039, -0.36027342001030094, 2.4609239565719956, -2.3798170298216506, 0.46011400342508435, 2.618448618658959, 0.4596842928928655]]",20.664141416549683,17.31892442703247,15.876514673233032,0.0,0.349578857421875,4.083409786224365
2,informedrrtstar,PathLength,13.792295274881825,8.908477972004151,"[[-0.7838615671634549, 0.4472335144731372, 0.7944090692855821, -2.270440163001225, -0.6470322309609865, 2.3550593813005696, -0.7206836022510221], [-0.7547494672919387, 0.2286514836437576, 0.8296491593357868, -2.0564935216644464, -0.912443807408394, 2.279081902254777, -0.6006888312254755], [-0.7256373674204225, 0.010069452814377988, 0.8648892493859913, -1.8425468803276677, -1.1778553838558015, 2.203104423208984, -0.48069406019992883], [-0.6965252675489064, -0.20851257801500167, 0.900129339436196, -1.6286002389908887, -1.4432669603032093, 2.1271269441631917, -0.36069928917438215], [-0.6674131676773902, -0.4270946088443812, 0.9353694294864006, -1.41465359765411, -1.7086785367506168, 2.051149465117399, -0.24070451814883553], [-0.638301067805874, -0.645676639673761, 0.9706095195366053, -1.200706956317331, -1.9740901131980246, 1.9751719860716062, -0.12070974712328886], [-0.6091889679343578, -0.8642586705031405, 1.00584960958681, -0.9867603149805522, -2.239501689645432, 1.8991945070258136, -0.0007149760977421815], [-0.4963741673451912, -0.650620331281988, 1.3457508252238952, -0.9688672295554553, -2.03295813162726, 1.8997056260466993, -0.12755774474991624], [-0.38355936675602453, -0.4369819920608356, 1.6856520408609805, -0.9509741441303585, -1.826414573609088, 1.9002167450675849, -0.2544005134020903], [-0.2707445661668579, -0.22334365283968316, 2.025553256498066, -0.9330810587052618, -1.619871015590916, 1.9007278640884706, -0.38124328205426433], [-0.15792976557769117, -0.009705313618530664, 2.365454472135151, -0.915187973280165, -1.413327457572744, 1.9012389831093561, -0.5080860507064384], [-0.04511496498852452, 0.20393302560262172, 2.705355687772236, -0.8972948878550682, -1.2067838995545719, 1.9017501021302419, -0.6349288193586125], [-0.1973520155659505, 0.42369859099370866, 2.5653764173581255, -1.0363774832759767, -1.099130115797391, 2.0956232351178246, -0.5421609669882794], [-0.3495890661433765, 0.6434641563847956, 2.425397146944015, -1.1754600786968852, -0.9914763320402098, 2.2894963681054072, -0.4493931146179464], [-0.5018261167208025, 0.8632297217758825, 2.2854178765299045, -1.3145426741177937, -0.8838225482830288, 2.48336950109299, -0.3566252622476134], [-0.6540631672982284, 1.0829952871669695, 2.145438606115794, -1.4536252695387022, -0.7761687645258477, 2.6772426340805726, -0.26385740987728035], [-0.7011810421444311, 0.7221781103726519, 2.2243099437298444, -1.6851732096094394, -0.4670980725381147, 2.6625441302251693, -0.08297198418474389], [-0.7482989169906338, 0.3613609335783343, 2.3031812813438948, -1.9167211496801764, -0.15802738055038168, 2.647845626369766, 0.09791344150779258], [-0.7954167918368363, 0.0005437567840167468, 2.382052618957945, -2.1482690897509134, 0.15104331143735128, 2.6331471225143623, 0.278798867200329], [-0.842534666683039, -0.36027342001030094, 2.4609239565719956, -2.3798170298216506, 0.46011400342508435, 2.618448618658959, 0.4596842928928655]]",2.2767748832702637,7.15233850479126,6.547142505645752,0.0,0.4289698600769043,6.117665767669678
3,informedrrtstar,PathLength,11.724602946008298,6.942659232099421,"[[-0.7838615671634549, 0.4472335144731372, 0.7944090692855821, -2.270440163001225, -0.6470322309609865, 2.3550593813005696, -0.7206836022510221], [-0.8840774850672658, 0.2961615629093055, 0.7870699990803387, -2.1477669791732295, -0.792998175490535, 2.29148579617147, -0.4686430977753435], [-0.9842934029710767, 0.14508961134547388, 0.7797309288750952, -2.0250937953452337, -0.9389641200200836, 2.2279122110423706, -0.21660259329966491], [-1.0845093208748877, -0.005982340218357751, 0.7723918586698518, -1.902420611517238, -1.084930064549632, 2.1643386259132713, 0.03543791117601369], [-1.1847252387786986, -0.15705429178218944, 0.7650527884646084, -1.7797474276892422, -1.2308960090791805, 2.1007650407841716, 0.2874784156516923], [-1.2849411566825095, -0.3081262433460211, 0.7577137182593651, -1.6570742438612465, -1.3768619536087292, 2.037191455655072, 0.5395189201273709], [-1.3851570745863204, -0.4591981949098527, 0.7503746480541216, -1.5344010600332507, -1.5228278981382775, 1.9736178705259726, 0.7915594246030495], [-1.4853729924901313, -0.6102701464736844, 0.7430355778488782, -1.411727876205255, -1.6687938426678262, 1.910044285396873, 1.0435999290787281], [-1.4771739454405945, -0.4874165789377241, 0.9534304263439416, -1.329696765722538, -1.4888253522707748, 2.007558644836117, 1.038537379467371], [-1.4689748983910578, -0.36456301140176384, 1.163825274839005, -1.2476656552398213, -1.3088568618737235, 2.105073004275361, 1.033474829856014], [-1.460775851341521, -0.2417094438658035, 1.3742201233340685, -1.1656345447571044, -1.128888371476672, 2.202587363714605, 1.0284122802446567], [-1.452576804291984, -0.11885587632984324, 1.5846149718291318, -1.0836034342743874, -0.9489198810796208, 2.300101723153849, 1.0233497306332997], [-1.4443777572424472, 0.003997691206117149, 1.7950098203241953, -1.0015723237916707, -0.7689513906825693, 2.397616082593093, 1.0182871810219425], [-1.4361787101929104, 0.12685125874207737, 2.0054046688192586, -0.9195412133089538, -0.588982900285518, 2.495130442032337, 1.0132246314105855], [-1.4279796631433737, 0.2497048262780377, 2.215799517314322, -0.8375101028262368, -0.4090144098884667, 2.592644801471581, 1.0081620817992283], [-1.3108906638513067, 0.12770917702036996, 2.264824405165857, -1.1459714882253196, -0.23518872722575648, 2.5978055649090566, 0.8984665240179557], [-1.1938016645592398, 0.005713527762702231, 2.3138492930173915, -1.4544328736244023, -0.061363044563046254, 2.602966328346532, 0.7887709662366832], [-1.0767126652671728, -0.11628212149496547, 2.362874180868926, -1.762894259023485, 0.11246263809966395, 2.608127091784008, 0.6790754084554107], [-0.9596236659751058, -0.23827777075263323, 2.411899068720461, -2.071355644422568, 0.2862883207623742, 2.6132878552214835, 0.5693798506741381], [-0.842534666683039, -0.36027342001030094, 2.4609239565719956, -2.3798170298216506, 0.46011400342508435, 2.618448618658959, 0.4596842928928655]]",2.272045612335205,7.111865758895874,6.521135091781616,0.0,0.5132510662078857,8.146987676620483
4,informedrrtstar,PathLength,9.478093617724138,4.378536747026224,"[[-0.7838615671634549, 0.4472335144731372, 0.7944090692855821, -2.270440163001225, -0.6470322309609865, 2.3550593813005696, -0.7206836022510221], [-0.8051068994244291, 0.37727511832039584, 0.9266843145134103, -2.159025792300034, -0.5585694576164474, 2.296618644840345, -0.7181281608902716], [-0.8263522316854035, 0.30731672216765443, 1.0589595597412385, -2.047611421598843, -0.47010668427190816, 2.2381779083801208, -0.7155727195295212], [-0.8475975639463778, 0.23735832601491305, 1.1912348049690666, -1.9361970508976518, -0.38164391092736905, 2.179737171919897, -0.7130172781687707], [-0.868842896207352, 0.16739992986217167, 1.323510050196895, -1.8247826801964608, -0.2931811375828299, 2.1212964354596724, -0.7104618368080202], [-0.8900882284683262, 0.09744153370943026, 1.4557852954247232, -1.7133683094952696, -0.20471836423829076, 2.062855698999448, -0.7079063954472697], [-0.9113335607293005, 0.027483137556688908, 1.5880605406525514, -1.6019539387940784, -0.11625559089375159, 2.0044149625392236, -0.7053509540865194], [-0.9325788929902749, -0.0424752585960525, 1.7203357858803796, -1.4905395680928875, -0.02779281754921248, 1.9459742260789992, -0.7027955127257689], [-0.9538242252512491, -0.11243365474879385, 1.852611031108208, -1.3791251973916963, 0.06066995579532675, 1.887533489618775, -0.7002400713650184], [-0.9750695575122235, -0.18239205090153532, 1.9848862763360362, -1.267710826690505, 0.14913272913986597, 1.8290927531585506, -0.697684630004268], [-0.9963148897731977, -0.25235044705427667, 2.1171615215638644, -1.156296455989314, 0.23759550248440497, 1.7706520166983264, -0.6951291886435175], [-1.017560222034172, -0.32230884320701797, 2.2494367667916926, -1.0448820852881229, 0.3260582758289442, 1.712211280238102, -0.692573747282767], [-0.9956820276152804, -0.32705441530742835, 2.2758726655142305, -1.2117489533548138, 0.34281524177846173, 1.825490947540709, -0.548541492260813], [-0.9738038331963887, -0.3317999874078387, 2.3023085642367684, -1.3786158214215047, 0.35957220772797927, 1.9387706148433161, -0.4045092372388589], [-0.9519256387774971, -0.3365455595082491, 2.3287444629593064, -1.5454826894881957, 0.37632917367749674, 2.0520502821459234, -0.26047698221690485], [-0.9300474443586055, -0.3412911316086594, 2.3551803616818443, -1.7123495575548868, 0.3930861396270143, 2.1653299494485303, -0.1164447271949508], [-0.9081692499397138, -0.3460367037090698, 2.381616260404382, -1.8792164256215775, 0.4098431055765318, 2.2786096167511376, 0.027587527827003244], [-0.8862910555208222, -0.3507822758094802, 2.4080521591269197, -2.0460832936882687, 0.4266000715260493, 2.391889284053745, 0.1716197828489573], [-0.8644128611019306, -0.35552784790989056, 2.4344880578494577, -2.21295016175496, 0.4433570374755668, 2.505168951356352, 0.31565203787091145], [-0.842534666683039, -0.36027342001030094, 2.4609239565719956, -2.3798170298216506, 0.46011400342508435, 2.618448618658959, 0.4596842928928655]]",4.278700113296509,8.115260601043701,7.434345722198486,0.0,0.5922720432281494,10.158839702606201
5,informedrrtstar,PathLength,5.684193216430979,4.08803740041725,"[[-0.7838615671634549, 0.4472335144731372, 0.7944090692855821, -2.270440163001225, -0.6470322309609865, 2.3550593813005696, -0.7206836022510221], [-0.8481216780007659, 0.396339547356501, 0.8470701564848246, -2.2864303327173627, -0.47647882310242917, 2.283187543184172, -0.6837789444610258], [-0.9123817888380767, 0.3454455802398649, 0.8997312436840672, -2.3024205024335003, -0.3059254152438718, 2.211315705067775, -0.6468742866710295], [-0.9766418996753876, 0.2945516131232287, 0.9523923308833098, -2.3184106721496374, -0.1353720073853144, 2.139443866951378, -0.6099696288810332], [-1.0409020105126987, 0.24365764600659254, 1.0050534180825523, -2.334400841865775, 0.03518140047324292, 2.0675720288349804, -0.5730649710910369], [-1.1051621213500096, 0.19276367888995632, 1.057714505281795, -2.3503910115819124, 0.20573480833180036, 1.9957001907185832, -0.5361603133010406], [-1.1694222321873204, 0.14186971177332022, 1.1103755924810375, -2.36638118129805, 0.37628821619035774, 1.923828352602186, -0.4992556555110444], [-1.1236697585330688, 0.0887776431082482, 1.2261480633963817, -2.2506573671332055, 0.42046586336085795, 1.9894545500821204, -0.4254548153652674], [-1.077917284878817, 0.03568557444317619, 1.341920534311726, -2.1349335529683615, 0.4646435105313581, 2.0550807475620547, -0.3516539752194904], [-1.0321648112245654, -0.01740649422189583, 1.45769300522707, -2.019209738803517, 0.5088211577018583, 2.1207069450419893, -0.2778531350737134], [-0.9864123375703137, -0.07049856288696785, 1.5734654761424143, -1.9034859246386726, 0.5529988048723585, 2.1863331425219235, -0.20405229492793642], [-0.9406598639160619, -0.12359063155203984, 1.6892379470577585, -1.7877621104738284, 0.5971764520428586, 2.251959340001858, -0.13025145478215944], [-0.8949073902618103, -0.17668270021711188, 1.8050104179731026, -1.6720382963089842, 0.6413540992133588, 2.3175855374817926, -0.0564506146363824], [-0.8491549166075586, -0.22977476888218393, 1.9207828888884468, -1.5563144821441397, 0.685531746383859, 2.383211734961727, 0.017350225509394523], [-0.8034024429533069, -0.2828668375472559, 2.036555359803791, -1.4405906679792955, 0.7297093935543593, 2.4488379324416614, 0.09115106565517159], [-0.8112288876992533, -0.2983481540398649, 2.121429079157432, -1.6284359403477664, 0.6757903155285043, 2.482760069685121, 0.16485771110271036], [-0.8190553324451997, -0.3138294705324739, 2.206302798511073, -1.8162812127162375, 0.6218712375026493, 2.5166822069285804, 0.23856435655024916], [-0.8268817771911462, -0.32931078702508293, 2.291176517864714, -2.0041264850847087, 0.5679521594767943, 2.55060434417204, 0.3122710019977879], [-0.8347082219370926, -0.34479210351769196, 2.3760502372183545, -2.19197175745318, 0.5140330814509393, 2.5845264814154993, 0.3859776474453267], [-0.842534666683039, -0.36027342001030094, 2.4609239565719956, -2.3798170298216506, 0.46011400342508435, 2.618448618658959, 0.4596842928928655]]",2.270780086517334,6.801111459732056,6.231516599655151,0.0,0.6764817237854004,12.17511534690857
6,informedrrtstar,PathLength,,,,0.0,54.24367642402649,49.65433311462402,0.0,0.7611544132232666,14.217600107192993
7,informedrrtstar,PathLength,10.712003360171318,3.6890362095810887,"[[-0.7838615671634549, 0.4472335144731372, 0.7944090692855821, -2.270440163001225, -0.6470322309609865, 2.3550593813005696, -0.7206836022510221], [-0.8311591115891389, 0.40976965399472287, 0.8189150756626775, -2.2017019026744578, -0.5041800456478531, 2.2982867426883526, -0.7115182512360093], [-0.878456656014823, 0.3723057935163085, 0.843421082039773, -2.1329636423476903, -0.3613278603347198, 2.2415141040761357, -0.7023529002209965], [-0.925754200440507, 0.3348419330378941, 0.8679270884168683, -2.064225382020923, -0.2184756750215865, 2.1847414654639183, -0.6931875492059838], [-0.9730517448661911, 0.2973780725594798, 0.8924330947939637, -1.9954871216941552, -0.0756234897084531, 2.1279688268517014, -0.684022198190971], [-0.9320069841454871, 0.2862803089008196, 1.0301962289321835, -1.9735572591191268, -0.01781229556072067, 2.140073452935545, -0.5940893406413466], [-0.8909622234247833, 0.27518254524215946, 1.1679593630704033, -1.9516273965440987, 0.039998898587011764, 2.1521780790193885, -0.5041564830917222], [-0.8499174627040793, 0.26408478158349935, 1.305722497208623, -1.9296975339690703, 0.09781009273474418, 2.1642827051032323, -0.4142236255420979], [-0.8088727019833755, 0.2529870179248392, 1.4434856313468427, -1.907767671394042, 0.15562128688247662, 2.176387331187076, -0.32429076799247347], [-0.7678279412626715, 0.24188925426617902, 1.5812487654850624, -1.8858378088190135, 0.213432481030209, 2.18849195727092, -0.23435791044284915], [-0.7267831805419677, 0.23079149060751886, 1.7190118996232822, -1.8639079462439854, 0.27124367517794146, 2.200596583354763, -0.14442505289322483], [-0.6857384198212637, 0.2196937269488587, 1.8567750337615019, -1.841978083668957, 0.3290548693256739, 2.212701209438607, -0.05449219534360039], [-0.6446936591005599, 0.20859596329019855, 1.994538167899722, -1.8200482210939286, 0.38686606347340635, 2.2248058355224507, 0.03544066220602404], [-0.6036488983798559, 0.1974981996315384, 2.1323013020379418, -1.7981183585189002, 0.44467725762113886, 2.2369104616062945, 0.12537351975564848], [-0.562604137659152, 0.18640043597287825, 2.2700644361761615, -1.776188495943872, 0.5024884517688711, 2.249015087690138, 0.2153063773052727], [-0.5215593769384481, 0.1753026723142181, 2.407827570314381, -1.7542586333688437, 0.5602996459166036, 2.2611197137739816, 0.3052392348548971], [-0.6018031993745958, 0.041408649233088346, 2.421101666878785, -1.9106482324820453, 0.5352532352937238, 2.350451939995226, 0.3438504993643892], [-0.6820470218107435, -0.0924853738480414, 2.4343757634431884, -2.067037831595247, 0.510206824670844, 2.4397841662164703, 0.3824617638738813], [-0.7622908442468913, -0.22637939692917114, 2.447649860007592, -2.223427430708449, 0.4851604140479642, 2.5291163924377145, 0.4210730283833734], [-0.842534666683039, -0.36027342001030094, 2.4609239565719956, -2.3798170298216506, 0.46011400342508435, 2.618448618658959, 0.4596842928928655]]",2.271153211593628,6.2370710372924805,5.703368663787842,0.0,0.8487896919250488,16.223286628723145
8,informedrrtstar,PathLength,13.430848649478119,9.729714164295618,"[[-0.7838615671634549, 0.4472335144731372, 0.7944090692855821, -2.270440163001225, -0.6470322309609865, 2.3550593813005696, -0.7206836022510221], [-0.9723782354749078, 0.5078811037535162, 1.0767491469585335, -1.987739717490248, -0.5184145625778824, 2.207740635114469, -0.7626248512880268], [-1.1608949037863607, 0.5685286930338954, 1.359089224631485, -1.7050392719792709, -0.38979689419477836, 2.060421888928368, -0.8045661003250315], [-1.3494115720978135, 0.6291762823142745, 1.6414293023044362, -1.4223388264682937, -0.2611792258116743, 1.9131031427422673, -0.8465073493620361], [-1.5379282404092667, 0.6898238715946536, 1.9237693799773876, -1.1396383809573165, -0.13256155742857023, 1.7657843965561666, -0.8884485983990408], [-1.7264449087207194, 0.7504714608750327, 2.206109457650339, -0.8569379354463393, -0.003943889045466165, 1.6184656503700658, -0.9303898474360455], [-1.4787516190212864, 0.5860950856145679, 2.148216256080028, -0.8944806511857882, 0.07271158820249655, 1.8077802214015688, -0.6394407508476396], [-1.2310583293218533, 0.421718710354103, 2.090323054509717, -0.9320233669252371, 0.14936706545045927, 1.997094792433072, -0.3484916542592339], [-0.9833650396224202, 0.25734233509363824, 2.0324298529394063, -0.9695660826646859, 0.22602254269842195, 2.186409363464575, -0.057542557670828276], [-0.735671749922987, 0.09296595983317335, 1.9745366513690952, -1.007108798404135, 0.3026780199463847, 2.375723934496078, 0.23340653891757768], [-0.48797846022355396, -0.07141041542729143, 1.916643449798784, -1.0446515141435837, 0.3793334971943474, 2.565038505527581, 0.5243556355059833], [-0.363403998290125, 0.16405486634763444, 1.9030329686264549, -1.2769071724132661, 0.5879052357873589, 2.6684272013926362, 0.7663466685395878], [-0.238829536356696, 0.3995201481225603, 1.8894224874541257, -1.5091628306829485, 0.7964769743803705, 2.771815897257691, 1.0083377015731922], [-0.11425507442326704, 0.6349854298974862, 1.8758120062817962, -1.7414184889526312, 1.005048712973382, 2.875204593122746, 1.2503287346067966], [0.010319387510161981, 0.8704507116724121, 1.862201525109467, -1.9736741472223136, 1.2136204515663935, 2.978593288987801, 1.4923197676404012], [0.13489384944359095, 1.105915993447338, 1.8485910439371378, -2.205929805491996, 1.422192190159405, 3.081981984852856, 1.7343108006740056], [-0.10946327958806654, 0.7393686400829282, 2.001674272095852, -2.2494016115744095, 1.181672643475825, 2.966098643304382, 1.4156541737287205], [-0.353820408619724, 0.37282128671851855, 2.1547575002545667, -2.292873417656823, 0.9411530967922447, 2.8502153017559078, 1.0969975467834354], [-0.5981775376513815, 0.006273933354108863, 2.3078407284132814, -2.336345223739237, 0.7006335501086645, 2.734331960207433, 0.7783409198381506], [-0.842534666683039, -0.36027342001030094, 2.4609239565719956, -2.3798170298216506, 0.46011400342508435, 2.618448618658959, 0.4596842928928655]]",2.284379720687866,7.100625514984131,6.50754451751709,0.0,0.9306416511535645,18.26544427871704
9,informedrrtstar,PathLength,6.423885859759433,3.9674361264531988,"[[-0.7838615671634549, 0.4472335144731372, 0.7944090692855821, -2.270440163001225, -0.6470322309609865, 2.3550593813005696, -0.7206836022510221], [-0.7912198542429323, 0.5060662205912347, 0.8877428240251314, -2.1418092402009576, -0.5515921765817997, 2.294990223199375, -0.6957135964500556], [-0.7985781413224098, 0.5648989267093323, 0.9810765787646807, -2.0131783174006905, -0.45615212220261303, 2.23492106509818, -0.670743590649089], [-0.8059364284018872, 0.6237316328274299, 1.0744103335042299, -1.884547394600423, -0.3607120678234263, 2.1748519069969854, -0.6457735848481223], [-0.8132947154813646, 0.6825643389455275, 1.1677440882437793, -1.7559164718001554, -0.26527201344423956, 2.1147827488957907, -0.6208035790471558], [-0.820653002560842, 0.741397045063625, 1.2610778429833287, -1.627285548999888, -0.16983195906505283, 2.0547135907945955, -0.5958335732461892], [-0.8280112896403193, 0.8002297511817227, 1.354411597722878, -1.4986546261996208, -0.0743919046858661, 1.9946444326934007, -0.5708635674452226], [-0.8353695767197968, 0.8590624572998202, 1.447745352462427, -1.3700237033993532, 0.021048149693320695, 1.934575274592206, -0.545893561644256], [-0.8427278637992742, 0.9178951634179178, 1.5410791072019765, -1.2413927805990859, 0.11648820407250737, 1.8745061164910113, -0.5209235558432894], [-0.842710300425071, 0.8016980194698979, 1.6247013662356147, -1.3448858941647737, 0.14772691310455982, 1.9421372530517338, -0.43177738777636626], [-0.8426927370508678, 0.685500875521878, 1.7083236252692526, -1.4483790077304612, 0.17896562213661227, 2.0097683896124563, -0.3426312197094431], [-0.8426751736766647, 0.5693037315738582, 1.7919458843028908, -1.551872121296149, 0.21020433116866472, 2.077399526173179, -0.25348505164251994], [-0.8426576103024614, 0.4531065876258383, 1.8755681433365288, -1.6553652348618366, 0.2414430402007172, 2.1450306627339013, -0.16433888357559673], [-0.8426400469282582, 0.3369094436778184, 1.959190402370167, -1.7588583484275242, 0.27268174923276967, 2.212661799294624, -0.07519271550867357], [-0.842622483554055, 0.22071229972979856, 2.042812661403805, -1.862351461993212, 0.30392045826482206, 2.2802929358553463, 0.013953452558249535], [-0.8426049201798518, 0.10451515578177872, 2.1264349204374433, -1.9658445755588998, 0.33515916729687456, 2.347924072416069, 0.10309962062517275], [-0.8425873568056486, -0.01168198816624122, 2.2100571794710815, -2.0693376891245876, 0.366397876328927, 2.4155552089767918, 0.19224578869209596], [-0.8425697934314454, -0.12787913211426116, 2.2936794385047197, -2.1728308026902754, 0.39763658536097946, 2.483186345537514, 0.2813919567590192], [-0.8425522300572422, -0.244076276062281, 2.3773016975383574, -2.2763239162559628, 0.4288752943930319, 2.5508174820982363, 0.3705381248259423], [-0.842534666683039, -0.36027342001030094, 2.4609239565719956, -2.3798170298216506, 0.46011400342508435, 2.618448618658959, 0.4596842928928655]]",2.343687057495117,6.193754434585571,5.669661045074463,0.0,1.0143554210662842,20.36244559288025
